dataset,target_prior,method,source_prior,arm,base,metric,metric_label,n_folds,mean_base,mean_arm,mean_diff,sd,wins,ci_lo,ci_hi,p_nb,se_nb,mde_post,mde_floor_bacc_ref,note,exploratory,gate,holm_p_within_w11_family
oral_diseases,oral_pool,oracle,uniform,A2,A0,rec_3,MC,15,0.6148148148148148,0.6148148148148148,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,oracle,uniform,A2,A0,rec_4,OC,15,0.6672727272727272,0.6727272727272726,0.005454545454545457,0.04316301709640125,2,-0.046640578412856855,0.057549669321947765,0.8255607558379725,0.02428918650086231,0.07317946834961579,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8255607558379725
oral_diseases,oral_pool,oracle,uniform,A2,A0,rec_5,OLP,15,0.6734892787524366,0.662962962962963,-0.010526315789473672,0.02179154397923221,0,-0.036827377652795035,0.01577474607384769,0.40513150474697424,0.0122627867896993,0.036945832571339016,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.40513150474697424
oral_diseases,oral_pool,oracle,uniform,A2,A0,rec_6,OT,15,0.6914529914529913,0.6974358974358973,0.005982905982905976,0.04866651098554545,3,-0.052754598680494084,0.06472041064630604,0.8302197539919612,0.027386175508401465,0.08251020526203869,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8302197539919612
oral_diseases,oral_pool,raw,none,A2,A0,bacc,BACC,15,0.7438928663928664,0.7470267743951955,0.003133908002329059,0.01302350416528001,4,-0.012584665635899283,0.0188524816405574,0.6754327424381351,0.007328735172954754,0.022080317247879767,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6754327424381351
oral_diseases,oral_pool,raw,none,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,oral_pool,raw,none,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,oral_pool,raw,none,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,oral_pool,raw,none,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,oral_pool,raw,none,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,oral_pool,raw,none,A2,A0,rec_5,OLP,15,0.6592592592592592,0.6557504873294346,-0.0035087719298245576,0.01358941524985057,0,-0.019910365663307023,0.012892821803657906,0.6533976653313035,0.007647191129018717,0.023039774558510653,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,oral_pool,raw,none,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,argmax_p,none,A2,A0,bacc,BACC,15,0.7438928663928664,0.7470267743951955,0.003133908002329059,0.01302350416528001,4,-0.012584665635899283,0.0188524816405574,0.6754327424381351,0.007328735172954754,0.022080317247879767,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6754327424381351
oral_diseases,uniform,argmax_p,none,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,uniform,argmax_p,none,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,argmax_p,none,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,uniform,argmax_p,none,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,uniform,argmax_p,none,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,uniform,argmax_p,none,A2,A0,rec_5,OLP,15,0.6592592592592592,0.6557504873294346,-0.0035087719298245576,0.01358941524985057,0,-0.019910365663307023,0.012892821803657906,0.6533976653313035,0.007647191129018717,0.023039774558510653,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,uniform,argmax_p,none,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,em,train,A2,A0,bacc,BACC,15,0.7390907484328537,0.7432253126989969,0.004134564266143211,0.012667302504784346,7,-0.011154095735977355,0.019423224268263775,0.5711174345298218,0.007128289301796749,0.021476405614869843,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5711174345298218
oral_diseases,uniform,em,train,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,uniform,em,train,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,em,train,A2,A0,rec_2,Gum,15,0.6824786324786325,0.6935897435897437,0.011111111111111117,0.029322147939541552,2,-0.02427892952383959,0.04650115174606183,0.5116693012006672,0.016500494354199844,0.04971337365717511,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006672
oral_diseases,uniform,em,train,A2,A0,rec_3,MC,15,0.5888888888888888,0.5777777777777777,-0.011111111111111101,0.04303314829119353,2,-0.06304949126713898,0.04082726904491677,0.6533976653313038,0.024216105241892633,0.07295928610195049,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313038
oral_diseases,uniform,em,train,A2,A0,rec_4,OC,15,0.7036363636363636,0.7090909090909091,0.00545454545454546,0.04316301709640126,2,-0.04664057841285685,0.05754966932194777,0.8255607558379724,0.02428918650086231,0.07317946834961579,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8255607558379724
oral_diseases,uniform,em,train,A2,A0,rec_5,OLP,15,0.6380116959064328,0.6415204678362573,0.003508771929824565,0.0135894152498506,1,-0.012892821803657934,0.019910365663307065,0.6533976653313035,0.007647191129018733,0.023039774558510705,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,uniform,em,train,A2,A0,rec_6,OT,15,0.6970085470085471,0.7128205128205128,0.015811965811965804,0.03276375395865945,3,-0.02373188296545816,0.05535581458938977,0.40554920653073884,0.018437194244157594,0.05554834339956792,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.40554920653073884
oral_diseases,uniform,em,uniform,A2,A0,bacc,BACC,15,0.7360564338195918,0.7412993634046267,0.005242929585034858,0.0139144671682001,8,-0.011550981949400574,0.02203684111947029,0.5140141416966993,0.00783010806111411,0.02359087427699684,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5140141416966993
oral_diseases,uniform,em,uniform,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,uniform,em,uniform,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,em,uniform,A2,A0,rec_2,Gum,15,0.6602564102564104,0.688034188034188,0.027777777777777783,0.060312238704645506,3,-0.04501540855165532,0.10057096410721089,0.42681363085741425,0.033939592566243494,0.10225461194067147,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.42681363085741425
oral_diseases,uniform,em,uniform,A2,A0,rec_3,MC,15,0.6037037037037037,0.6037037037037035,7.401486830834377e-18,0.02099802627829039,1,-0.0253433344915481,0.025343334491548113,0.9999999999999996,0.011816249436046181,0.03560048631458317,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.9999999999999996
oral_diseases,uniform,em,uniform,A2,A0,rec_4,OC,15,0.6666666666666665,0.6727272727272726,0.006060606060606059,0.023472626340651007,1,-0.0222694194790455,0.03439063160025762,0.6533976653313036,0.013208784677395977,0.03979597423742753,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,uniform,em,uniform,A2,A0,rec_5,OLP,15,0.6662768031189084,0.6487329434697855,-0.017543859649122803,0.02568158086706666,0,-0.04853995830905855,0.013452239010812946,0.2448473434922836,0.014451832825401998,0.043541081246294445,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2448473434922836
oral_diseases,uniform,em,uniform,A2,A0,rec_6,OT,15,0.6918803418803418,0.7081196581196582,0.016239316239316234,0.0544934636898977,5,-0.04953096424290013,0.0820095967215326,0.6047078874560997,0.030665184958820913,0.09238934091306356,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6047078874560997
oral_diseases,uniform,oracle,train,A2,A0,bacc,BACC,15,0.747732009705694,0.7480855547960811,0.0003535450903871936,0.008527223679112537,7,-0.009938292776652258,0.010645382957426643,0.9423091997250851,0.004798536807886916,0.014457230687604971,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.9423091997250851
oral_diseases,uniform,oracle,train,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8858333333333335,-0.004444444444444444,0.017213259316477405,0,-0.025219796506855588,0.016330907617966697,0.6533976653313035,0.00968644209675705,0.02918371444078019,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,uniform,oracle,train,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,oracle,train,A2,A0,rec_2,Gum,15,0.6991452991452992,0.6991452991452992,0.0,0.03149703941743562,1,-0.038015001737322196,0.038015001737322196,1.0,0.01772437415406929,0.05340072947187481,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,oracle,train,A2,A0,rec_3,MC,15,0.6074074074074074,0.6,-0.007407407407407403,0.019548098626361008,0,-0.031000767830707845,0.016185953015893036,0.5116693012006671,0.011000329569466548,0.03314224910478336,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006671
oral_diseases,uniform,oracle,train,A2,A0,rec_4,OC,15,0.7036363636363636,0.7151515151515151,0.011515151515151523,0.04840632168979189,3,-0.04690832056889986,0.06993862359920291,0.6789109300326519,0.027239758812924144,0.08206907497008108,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6789109300326519
oral_diseases,uniform,oracle,train,A2,A0,rec_5,OLP,15,0.6415204678362573,0.6345029239766082,-0.007017543859649119,0.018519251330236745,0,-0.029369148471196906,0.01533406075189867,0.5116693012006673,0.0104213648552841,0.03139792020453161,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,uniform,oracle,train,A2,A0,rec_6,OT,15,0.7188034188034188,0.7286324786324787,0.009829059829059824,0.04074902932896218,3,-0.0393525283260853,0.059010647984204946,0.6747064554126891,0.022930759703143934,0.06908674376020343,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6747064554126891
oral_diseases,uniform,oracle,uniform,A2,A0,bacc,BACC,15,0.7438928663928664,0.7470267743951955,0.003133908002329059,0.01302350416528001,4,-0.012584665635899283,0.0188524816405574,0.6754327424381351,0.007328735172954754,0.022080317247879767,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6754327424381351
oral_diseases,uniform,oracle,uniform,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,uniform,oracle,uniform,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,oracle,uniform,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,uniform,oracle,uniform,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,uniform,oracle,uniform,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,uniform,oracle,uniform,A2,A0,rec_5,OLP,15,0.6592592592592592,0.6557504873294346,-0.0035087719298245576,0.01358941524985057,0,-0.019910365663307023,0.012892821803657906,0.6533976653313035,0.007647191129018717,0.023039774558510653,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,uniform,oracle,uniform,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,uniform,raw,none,A2,A0,bacc,BACC,15,0.7438928663928664,0.7470267743951955,0.003133908002329059,0.01302350416528001,4,-0.012584665635899283,0.0188524816405574,0.6754327424381351,0.007328735172954754,0.022080317247879767,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6754327424381351
oral_diseases,uniform,raw,none,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
